Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
RF,8,11,4,0.08450704225352113,0.10746268656716418,0.9716717375215854,0.09461235216819974,0.8134361336271078,0.08103194808224878,0.02847076075355864
RF,8,12,4,0.07006369426751592,0.09016393442622951,0.9773418558518845,0.07885304659498209,0.849727628221471,0.068117058821155,0.023073789730133413
RF,8,13,4,0.06274509803921569,0.10526315789473684,0.9800138570591057,0.07862407862407862,0.8610923364507126,0.07155316354820092,0.020840370354901383
RF,8,14,4,0.012987012987012988,0.0379746835443038,0.9800825525781302,0.019354838709677424,0.7822195415560684,0.013494068773609787,0.018429684978170973
RF,8,15,4,0.0944055944055944,0.08411214953271028,0.9714197116130032,0.08896210873146623,0.7919798630907592,0.07462140862323187,0.02625807359081642
RF,8,16,4,0.10540540540540541,0.09330143540669857,0.9710499490316004,0.09898477157360407,0.8187983874921279,0.08449092578704398,0.027145194153221943
RF,8,17,4,0.10526315789473684,0.07515657620041753,0.9678747587390092,0.08769792935444579,0.7799089157470658,0.07286849741385762,0.036795312257677674
RF,8,18,4,0.1256544502617801,0.15483870967741936,0.9863671714168077,0.13872832369942198,0.8432632828198756,0.13266397725545725,0.01838302360491808
RF,8,19,4,0.11977715877437325,0.058663028649386086,0.960504102705037,0.07875457875457877,0.8593527838872808,0.06508134175190701,0.036303910111786686
RF,8,20,4,0.031578947368421054,0.04455445544554455,0.9781453867660764,0.03696098562628337,0.7600782093450666,0.026631312480918386,0.03034484630671893
RF,8,21,4,0.039525691699604744,0.07092198581560284,0.9795404814004376,0.050761421319796954,0.730321680607476,0.04307786420315411,0.030773152133409223
RF,8,22,4,0.08985507246376812,0.11524163568773234,0.9735796678313311,0.10097719869706841,0.7249580738937709,0.08847907833105093,0.03469196853899029
RF,8,23,4,0.09138381201044386,0.13725490196078433,0.976555083171668,0.109717868338558,0.8014279731582271,0.10041814660747793,0.029564357560697963
RF,8,24,4,0.03409090909090909,0.05319148936170213,0.9717447225511412,0.04155124653739613,0.7533790405010269,0.02862262403755663,0.030056923484930328
RF,8,25,4,0.07647058823529412,0.09774436090225563,0.9723249075831751,0.0858085808580858,0.8059357080428897,0.07253046151089852,0.027034359686310933
RF,8,26,4,0.12871287128712872,0.1092436974789916,0.9776772015955815,0.11818181818181818,0.8254572449240244,0.10732303560019069,0.02523351243549337
RF,8,27,4,0.0594059405940594,0.08333333333333333,0.9773812868783366,0.06936416184971098,0.7732744127654951,0.05909771648492645,0.02444372660894602
RF,8,28,4,0.030927835051546393,0.06474820143884892,0.980200874621558,0.04186046511627907,0.7174955536296652,0.03545104721732878,0.023772004477600406
RF,9,10,12,0.2114695340501792,0.25615050651230103,0.9501570858452917,0.23167539267015708,0.908092708262321,0.2071734905431799,0.04166967687445516
RF,9,11,12,0.16448326055312956,0.3373134328358209,0.9672724282542554,0.22113502935420745,0.9034890167497445,0.2204604794443992,0.036043889759650484
RF,9,12,12,0.15384615384615385,0.28688524590163933,0.9753581661891118,0.20028612303290416,0.9239059289167003,0.1984579342323838,0.026221945683953817
RF,9,13,12,0.19195046439628483,0.40789473684210525,0.9812929702073229,0.2610526315789473,0.9503028062068556,0.27144302334877085,0.020419667285644306
