Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
LR,2,17,12,0.09090909090909091,0.006263048016701462,0.978297233540639,0.011718749999999998,0.6379272499818073,0.0186748585710432,0.02654887687446729
LR,2,18,12,0.11538461538461539,0.01935483870967742,0.9919941442883938,0.03314917127071824,0.6648960946696313,0.04453769819866317,0.013681476874610292
LR,2,19,12,0.07547169811320754,0.005457025920873124,0.9694554591496212,0.010178117048346057,0.6576883722310221,0.01275377804848924,0.033331960384661054
LR,2,20,12,0.0967741935483871,0.01485148514851485,0.9894221808014911,0.025751072961373387,0.4990573147069152,0.03441057860217075,0.018764909226675997
LR,2,21,12,0.14285714285714285,0.028368794326241134,0.9911925601750547,0.047337278106508875,0.6167610716144322,0.06050341111107514,0.01777409243392703
LR,2,22,12,0.05,0.011152416356877323,0.9845402766476811,0.0182370820668693,0.5790412548559299,0.0176727008082085,0.02239542879616839
LR,2,23,12,0.0784313725490196,0.01568627450980392,0.98769967391753,0.0261437908496732,0.6282290122790315,0.030561731314802786,0.01875341665536249
LR,2,24,12,0.1276595744680851,0.02127659574468085,0.987056469723572,0.0364741641337386,0.632526837068097,0.04773724751844816,0.01925534627137025
LR,2,25,12,0.08620689655172414,0.018796992481203006,0.984314117294435,0.030864197530864196,0.6837607764855638,0.03432795258918183,0.021113366807836757
LR,2,26,12,0.07017543859649122,0.011204481792717087,0.9844277385701136,0.01932367149758454,0.6812913148926691,0.02275029726155486,0.02051066087813283
LR,2,27,12,0.045454545454545456,0.004629629629629629,0.9889482064250258,0.008403361344537815,0.6159139849945509,0.011341603470640147,0.017910677135220057
LR,2,28,12,0.045454545454545456,0.007194244604316547,0.9923590754000673,0.012422360248447206,0.6371512949292235,0.015485953009852359,0.01559256281359003
LR,3,4,12,0.035555555555555556,0.031746031746031744,0.9786613590075912,0.03354297693920335,0.7287454392585061,0.0228269244767568,0.026986393157268404
LR,3,5,12,0.06278026905829596,0.04827586206896552,0.9780840488025305,0.05458089668615985,0.6862586838448906,0.044071993566529064,0.02737595426656885
