Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
GBDT,6,11,12,0.1822125813449024,0.2507462686567164,0.9741797549543623,0.21105527638190952,0.8750163179184746,0.2008805184718557,0.023303782579101186
GBDT,6,12,12,0.15343915343915343,0.11885245901639344,0.983469252810227,0.13394919168591224,0.8661828905085175,0.12678670003495654,0.015956808043785024
GBDT,6,13,12,0.125,0.06578947368421052,0.9887011671907477,0.08620689655172414,0.8793526182874305,0.08533514428920083,0.01180893030191559
GBDT,6,14,12,0.16666666666666666,0.12658227848101267,0.9922033676210443,0.14388489208633096,0.8608411919275454,0.141381274651111,0.010054945644858475
GBDT,6,15,12,0.14948453608247422,0.09034267912772585,0.9763812083311799,0.11262135922330097,0.8407139143036954,0.1047071488624154,0.021477000661606103
GBDT,6,16,12,0.4276094276094276,0.3038277511961722,0.9812028542303771,0.35524475524475524,0.9024699589926332,0.3511973953116059,0.017041291881725196
GBDT,6,17,12,0.3277591973244147,0.2045929018789144,0.9750375294874545,0.2519280205655527,0.8126294745395233,0.24684253752500687,0.0228654025235204
GBDT,6,18,12,0.2366412213740458,0.2,0.9897525046891441,0.2167832167832168,0.9005175201835844,0.21242137994274876,0.010182551391248653
GBDT,6,19,12,0.35174418604651164,0.165075034106412,0.9672176200384751,0.22469823584029716,0.806311536443538,0.22603615262241455,0.02913397035256068
GBDT,6,20,12,0.4642857142857143,0.5792079207920792,0.9897483690587139,0.5154185022026432,0.9126927404848867,0.5134915052962992,0.01160523679763831
GBDT,6,21,12,0.11428571428571428,0.14184397163120568,0.9849015317286652,0.12658227848101267,0.8279356928118912,0.1197634597567458,0.01478897585638471
GBDT,6,22,12,0.26635514018691586,0.21189591078066913,0.9823385823002919,0.23602484472049687,0.8429094050025812,0.22873048860670717,0.0171883461842273
GBDT,6,23,12,0.14859437751004015,0.1450980392156863,0.9822512073306642,0.14682539682539683,0.8421384589210288,0.13786898286415877,0.017086349376125017
GBDT,6,24,12,0.12830188679245283,0.12056737588652482,0.9804417949450819,0.12431444241316271,0.8119218308412937,0.11449112063042328,0.01768461171425523
GBDT,6,25,12,0.1366906474820144,0.07142857142857142,0.9816665001498651,0.09382716049382717,0.8566868264220697,0.09011742942642248,0.016861686583740397
GBDT,6,26,12,0.3288590604026846,0.13725490196078433,0.9843510279226757,0.19367588932806326,0.8717705553930692,0.20560663638107388,0.015396495950522502
GBDT,6,27,12,0.5428571428571428,0.4398148148148148,0.990587243607755,0.48593350383631717,0.9133460057891177,0.48395346612358764,0.010496222916035556
GBDT,6,28,12,0.0975609756097561,0.05755395683453238,0.9901484934403383,0.07239819004524888,0.8121787040614243,0.07017561073204899,0.011878895793948806
GBDT,7,8,12,0.14285714285714285,0.27488151658767773,0.9768184342032205,0.1880064829821718,0.8044886948853655,0.18729620208845843,0.018332625517466755
GBDT,7,9,12,0.14285714285714285,0.26490066225165565,0.9683184402924452,0.18561484918793503,0.8141362367040617,0.1794670758402902,0.02592741023548601
GBDT,7,10,12,0.1283068783068783,0.14037626628075253,0.9468030907701452,0.13407049067035243,0.7745077281254926,0.10680099214211912,0.043380258482237734
GBDT,7,11,12,0.10136986301369863,0.2208955223880597,0.9622975084285832,0.13896713615023476,0.8108677025926356,0.13220681655716437,0.029895970364624783
GBDT,7,12,12,0.09057301293900184,0.20081967213114754,0.9697156711483359,0.12484076433121019,0.810157016467955,0.12094524564391133,0.022871058707484366
GBDT,7,13,12,0.10358565737051793,0.17105263157894737,0.9812929702073229,0.12903225806451613,0.8581828728906786,0.12403355369467572,0.015229595786288972
GBDT,7,14,12,0.12060301507537688,0.3037974683544304,0.9849308785952958,0.1726618705035971,0.8349332575262434,0.18488319099850156,0.013594726879937258
GBDT,7,15,12,0.13447432762836187,0.17133956386292834,0.9679570003617758,0.1506849315068493,0.8125520220406458,0.13562418997407238,0.026136561052374874
GBDT,7,16,12,0.1366906474820144,0.18181818181818182,0.9664831804281345,0.1560574948665298,0.7984350770279949,0.14078710227891356,0.027580839484564613
GBDT,7,17,12,0.12691771269177127,0.18997912317327767,0.956508685395668,0.15217391304347827,0.7931505157406301,0.13357144526399833,0.03502113831059516
GBDT,7,18,12,0.10124610591900311,0.20967741935483872,0.9811976760144563,0.13655462184873948,0.7855756483121886,0.13698995230058839,0.01738324102820118
GBDT,7,19,12,0.05985915492957746,0.04638472032742155,0.9515920065957363,0.052267486548808605,0.7923778993759096,0.028077577344827475,0.039383936619887074
GBDT,7,20,12,0.03325942350332594,0.07425742574257425,0.9709692451071762,0.04594180704441041,0.7915322967521139,0.036182968452767895,0.023484987692284773
GBDT,7,21,12,0.10392609699769054,0.3191489361702128,0.9735229759299782,0.15679442508710803,0.8551354219328362,0.17129864391857555,0.020311964265775206
GBDT,7,22,12,0.06813627254509018,0.12639405204460966,0.9664959555832097,0.08854166666666667,0.7608420261809246,0.07667559834556893,0.026997887757171414
GBDT,7,23,12,0.0843585237258348,0.18823529411764706,0.9699508812481942,0.11650485436893204,0.7930382014310813,0.11220068325037227,0.025313132304142585
GBDT,7,24,12,0.10305343511450382,0.19148936170212766,0.9714997345963824,0.1339950372208437,0.7247450467544893,0.12686987562785626,0.024496556602128836
GBDT,7,25,12,0.14689265536723164,0.19548872180451127,0.9742231991207913,0.16774193548387098,0.7914344640458986,0.1565530326724064,0.023005703078928727
GBDT,7,26,12,0.06902356902356903,0.11484593837535013,0.9666692236882479,0.08622502628811778,0.7836545390079033,0.07269823054576872,0.02624826903446177
GBDT,7,27,12,0.03712871287128713,0.06944444444444445,0.9723705160625644,0.04838709677419355,0.7691270635996958,0.03748867875971396,0.023227049341868533
GBDT,7,28,12,0.07854406130268199,0.2949640287769784,0.9721755009851507,0.12405446293494704,0.780837971132528,0.1415183845214908,0.02319728475853166
GBDT,8,9,12,0.18384401114206128,0.4370860927152318,0.9658813972380179,0.25882352941176473,0.8909182348278437,0.26865098818504685,0.02654803192148971
GBDT,8,10,12,0.09726027397260274,0.10274963820549927,0.9456992442897173,0.09992962702322307,0.7039287626105868,0.07198536393163625,0.044335110766099944
GBDT,8,11,12,0.0797872340425532,0.1791044776119403,0.9602417564345037,0.11039558417663294,0.787877139918451,0.10117007894315827,0.03025885761457321
GBDT,8,12,12,0.08031496062992126,0.20901639344262296,0.9657482918227904,0.11604095563139931,0.8525657626081068,0.11443486952977164,0.025161468105494796
GBDT,8,13,12,0.046065259117082535,0.15789473684210525,0.9666897617651762,0.0713224368499257,0.8574878962356727,0.07157356074011802,0.02421928255850349
GBDT,8,14,12,0.16806722689075632,0.25316455696202533,0.9896481687741597,0.20202020202020204,0.8159750937028984,0.20122612340350032,0.010082412768643502
GBDT,8,15,12,0.2597402597402597,0.18691588785046728,0.977673264768205,0.21739130434782605,0.8211153983930551,0.20925166767146047,0.019515179504796403
GBDT,8,16,12,0.1953125,0.17942583732057416,0.973414882772681,0.18703241895261843,0.7990922845376563,0.1737049893342333,0.022000364603655117
GBDT,8,17,12,0.06793802145411204,0.11899791231732777,0.9483594252627064,0.08649468892261002,0.7666614648299155,0.06454998346580855,0.039178122821989445
GBDT,8,18,12,0.07329842931937172,0.18064516129032257,0.9779953337298138,0.10428305400372438,0.8361403948135024,0.10523175174257304,0.016816749648646753
GBDT,8,19,12,0.09766763848396501,0.09140518417462483,0.9495504691610066,0.09443269908386188,0.8324849608067169,0.06855423932339981,0.03928474320467435
GBDT,8,20,12,0.03098106712564544,0.0891089108910891,0.9651910531220876,0.04597701149425288,0.6818873779841997,0.03725976172194302,0.027213165856472894
GBDT,8,21,12,0.02717391304347826,0.10638297872340426,0.9637308533916848,0.04329004329004329,0.7763503973844219,0.03925139351006395,0.027184959612470704
GBDT,8,22,12,0.07092198581560284,0.18587360594795538,0.9581678073996075,0.10266940451745381,0.764002977005892,0.09621989040925705,0.03133307912909037
GBDT,8,23,12,0.05973715651135006,0.19607843137254902,0.9590539480744624,0.09157509157509158,0.8379735508419954,0.09122071796098265,0.030205829755846077
GBDT,8,24,12,0.0410958904109589,0.09574468085106383,0.9638642766730636,0.05750798722044728,0.7605777289906543,0.04603597126031426,0.028902765986456597
GBDT,8,25,12,0.056856187290969896,0.12781954887218044,0.9602357877909881,0.0787037037037037,0.8302016432332349,0.06676815751920408,0.030280082043156048
GBDT,8,26,12,0.1020979020979021,0.20448179271708683,0.9644829702362688,0.13619402985074627,0.8227902710763483,0.12774036191897928,0.028224206752983524
GBDT,8,27,12,0.04046242774566474,0.09722222222222222,0.9675470637819612,0.05714285714285714,0.7227387792040314,0.04786591371622847,0.02697712045410717
GBDT,8,28,12,0.02982456140350877,0.1223021582733813,0.9675621125474554,0.04795486600846262,0.8023063697082973,0.04768361192077292,0.026625221511657998
GBDT,9,10,4,0.3248,0.2937771345875543,0.9613653731850217,0.30851063829787234,0.8783961890156385,0.2890745273978173,0.03280889036846493
