Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16
GBDT,29,0.048402109835556935,0.5835411471321695,0.9938318245508262,0.08938974309999044,0.8718724574473272,0.16682564958228918,0.0063187917923733595,0.0009382240721470536,0.14288402127413577,0.004747832119320128,0.030843380737657487,0.006309261186264248,0.01660714533472074,0.012954595907041244,0.007936963810845165,0.00026085096542947104,0.0,0.0005770609318995979,7.50144525378138e-05,0.0014106139438084808,8.174355416805668e-05,0.005102543646664315,1.2348248352367364e-05,0.0
GBDT,30,0.10678642714570859,0.6350148367952523,0.9965905080790523,0.1828278513455788,0.8876958854592432,0.25948232806782684,0.004492074860682302,0.0009420961312430309,0.15813312728154688,0.02854637098027999,0.017144731686992175,0.004860106591376989,0.0011276049278301282,0.055169977176758936,0.003707408536016632,0.009654697421035996,0.0,3.1094334040915325e-08,0.00012630518466933972,0.00040528354923172747,0.0,0.0038376471539357084,7.493734491781367e-06,0.0
GBDT,31,0.033796994581308304,0.5978260869565217,0.9900040823862818,0.0639771585681806,0.8524012006039586,0.14049181523114493,0.007460991035263633,0.0008247555817755048,0.11080893553698637,0.011072348577125423,0.005862926209323538,0.0011825214431559594,0.00025693631184566803,0.02652083266071239,0.0033376283238481853,0.0029651088276240857,0.0,0.0,5.243997530657296e-06,1.0174920582306513e-06,1.9567154985189462e-08,0.0032845817667380038,0.0,0.0
GBDT,32,0.06862948372382334,0.5516666666666666,0.9947777127566514,0.12207265351281577,0.8419071452562071,0.19328746295452,0.00520197933151876,0.000484385008358168,0.1504234463122374,0.006719894858535569,0.04953436235529385,0.0020063975378462606,0.004679576309581534,0.020375904169726122,0.0029720625224577413,0.002673081129216226,0.0,6.0050149197765636e-05,8.006686560202425e-07,0.00020219812838824237,0.0,0.004571036885437962,0.0,0.0
GBDT,33,0.10911466840901667,0.6021634615384616,0.995342776985745,0.1847515442057712,0.9300807566164206,0.2549997519119663,0.004762159002626283,0.0015229444444445407,0.117427701388889,0.016278097222222242,0.01699261805555561,0.005482194444444488,0.0026078472222222705,0.025566361111111192,0.007266902777777884,0.013793416666666735,6.486111111225767e-06,2.277777777837109e-06,1.0513888888907808e-05,0.0009332083333334351,1.4583333333417769e-05,0.0021015416666667398,-6.666666666044208e-07,0.0
GBDT,34,0.11385061638868746,0.6,0.9956754148966744,0.19138561560341324,0.8955541505591412,0.2601003666081547,0.004225718859292126,0.0008273152910041271,0.16511146319688424,0.011315379848141637,0.03574315178323777,0.0026133664825259252,0.0037044692180566276,0.009331155810835812,0.008607618343195168,0.004005502554086537,0.0,2.2824981509073083e-06,5.941718287723052e-05,0.00040794598280327057,1.3723881286953343e-07,0.002786381286982187,0.0008064297106139317,0.0
GBDT,35,0.11782786885245902,0.6261343012704175,0.9952242864469222,0.19833285426846797,0.9289603555271364,0.27024807427296005,0.004655183334336471,0.0007917684287395144,0.14912159925351937,0.017276721165158816,0.016349872205768935,0.006901432106779159,0.0019121992778611708,0.014427562984299503,0.006737141466185226,0.007769499776867206,1.6812041056391e-05,1.3793663028671689e-06,3.843563633412206e-05,0.0009752363179033718,1.8662014685810746e-06,0.0028045194531218787,1.33879670580761e-06,0.0
GBDT,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008370196409102748,0.10694326599714754,0.009451681647952381,0.01054110493707201,0.0009185081735567202,0.0004908086600505124,0.0066592830721900805,0.004318217001920299,5.78061337084268e-06,9.88139038149427e-08,0.0,6.669938504821893e-06,0.0005262663825218228,0.0,0.0025792405163355793,2.4868165783376027e-05,0.0
GBDT,1,0.2342150170648464,0.8394495412844036,0.9956759709152149,0.36624416277518346,0.9607802578903835,0.4421004302524594,0.0036495761946726247,0.00035226343798091533,0.10745301843656405,0.008316927308576316,0.002210622202507051,0.0005279055725097459,0.001058837667144985,0.003830123093402449,0.00040576166731705056,0.00725277839181897,2.5280361283730456e-05,1.7803071334920871e-07,0.00035843516937408284,3.922610048949782e-05,5.6762125746168127e-05,6.0026022156001166e-05,1.78030713265942e-05,0.0
GBDT,2,0.16815522020326454,0.7755681818181818,0.9943339912958691,0.27638572513287774,0.9633828553320531,0.3595437818990477,0.004688585566488651,0.0002860776777114271,0.08997750844018004,0.007201741342386181,0.008885054568919614,0.00390619008875055,0.000353318557173532,0.003373406653012756,0.0006314002749488567,9.136903926907359e-05,1.917159984721195e-06,-4.6759999616785564e-07,7.94919993696297e-07,1.416827988669489e-05,1.9826239841469472e-05,0.0002672333978621655,0.0,0.0
