Model,Training Period,Testing Period,N features,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
NN,12,23,17,0.014279253085223235,0.577023498694517,0.9883130655197533,0.027868852459016394,0.8035970633127257,0.08946523810351577,0.011660321618711403
NN,12,24,17,0.013316381156316916,0.5264550264550265,0.98939895694374,0.02597572118522386,0.8150408974263891,0.08249032326193163,0.010889755200895914
NN,12,25,17,0.005412627179610154,0.6007604562737643,0.9722197062942797,0.010728593739390236,0.8070223108679486,0.055161771442741855,0.02504076725212283
NN,12,26,17,0.004040178214975806,0.47113594040968343,0.9520993060928655,0.008011653313911142,0.686129376173808,0.040176854542850304,0.039257675991002015
NN,12,27,17,0.004880544731766836,0.4232081911262799,0.9655638260521319,0.009649805447470818,0.7264493675729417,0.042501282627305945,0.02747124630964822
NN,12,28,17,0.0022259717027158887,0.35379644588045234,0.9328648551450185,0.004424108360352717,0.6730306873659239,0.023555504003593113,0.052639430353062504
NN,12,29,17,0.0029836644372062955,0.3870967741935484,0.9218769390667659,0.005921685706531126,0.7068501666771467,0.028270898782203718,0.060576706966009745
NN,12,30,17,0.006532066508313539,0.38403990024937656,0.9693771274868389,0.012845643741919339,0.7270830873117393,0.046839449305983515,0.023993620162406533
NN,12,31,17,0.010659752232785941,0.4391691394658754,0.975181821746368,0.02081428872793756,0.7903491581117019,0.06539943200265834,0.020436634546266236
NN,12,32,17,0.004282502408907605,0.3557312252964427,0.9523693368183248,0.008463120775786072,0.6876076251936739,0.034665420779174935,0.03667710792769721
NN,12,33,17,0.004924879318761187,0.37833333333333335,0.9492815104596567,0.009723188948974676,0.7001343709234037,0.038392387732839366,0.04079803552542827
NN,12,34,17,0.003675655948175858,0.3389423076923077,0.9189064926734187,0.007272445940195737,0.681599451873908,0.028050000439417647,0.06366879171505736
NN,12,35,17,0.005005502878428716,0.30127388535031846,0.9483222945944316,0.009847396581516872,0.6587093653828924,0.03309026383811898,0.039937883077649394
NN,12,36,17,0.003381965042083028,0.28039927404718695,0.9213599739039532,0.006683320896732959,0.6253436736753418,0.023137332893387468,0.06424187157165408
NN,13,14,9,0.016011138183083886,0.6540284360189573,0.9912683368498846,0.03125707814269536,0.8364894941486705,0.10141292672509941,0.00800563775772381
NN,13,15,9,0.014395839138107179,0.7451923076923077,0.990527855565118,0.02824601366742597,0.8833630720031707,0.10274723009706528,0.008355106280038025
NN,13,16,9,0.009184956008894905,0.6785714285714286,0.9907030140010279,0.018124582657636175,0.8219065393496487,0.07823143695112147,0.008383004251259311
NN,13,17,9,0.011665888940737284,0.5263157894736842,0.9887568644581926,0.022825838849577722,0.7482781082399909,0.0771268248387391,0.009483404787159562
NN,13,18,9,0.011641770110105898,0.640926640926641,0.9867954542704409,0.022868163658906183,0.8248908548214552,0.08516859611179932,0.011027164697711004
NN,13,19,9,0.008964646464646465,0.46710526315789475,0.9868823822784789,0.01759167492566898,0.7230575432252436,0.06331947844392564,0.01087770746241913
NN,13,20,9,0.010817062385196271,0.5618374558303887,0.9885533008396119,0.02122547056467761,0.8323929749300311,0.07681620139891651,0.009365972939941842
NN,13,21,9,0.009910188912976153,0.47477744807121663,0.9871738505906759,0.01941511952432957,0.6815307907034505,0.06718357263294654,0.010298792285467779
NN,13,22,9,0.008904761904761905,0.5,0.9842342105618778,0.017497894638345654,0.692472913376553,0.06514684281521818,0.01277324459618141
NN,13,23,9,0.006551274892983436,0.4595300261096606,0.9796126741613234,0.01291837933059307,0.7571750302187703,0.05298653434415946,0.016641014114575824
NN,13,24,9,0.0069482739605161575,0.5,0.9806781712561427,0.013706080713586425,0.689176081061199,0.057227256215863644,0.015565134066846939
