Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
SEA,LDA,27,0.03829787234042553,0.06474820143884892,0.9828920178768802,0.0481283422459893,0.6844806883085695,0.041484274214258716,0.01952747670976219,0.005369084362139898,0.001920010288065832,-0.004479381001371708,0.0008436213991769304,-0.00183020404663925,-0.000372299382716057,-0.0021932870370371172,0.018163794581618632,0.035075660150891606,0.010879415294924555
AWE,LDA,27,0.06896551724137931,0.05755395683453238,0.9885145850353213,0.06274509803921569,0.6719514954074477,0.05725050123848148,0.01924599024078439,0.01887988683127566,0.0015760030864196972,0.005379801097393622,0.0003236454046638748,-0.006688957475994561,0.0024251971879285738,0.014324631344307216,0.015230409807956025,0.03274991426611793,0.007818930041152217
Sliding Window,LDA,27,0.0410958904109589,0.06474820143884892,0.9836609159498294,0.05027932960893854,0.6794353196687932,0.04357415405012922,0.017306356376748204,0.005602494855967088,-0.00018968621399177986,0.002170996227709199,0.0037761488340191775,2.2719478738020273e-05,0.00297003600823047,0.0028945901920438776,0.0191810270919067,0.03851444615912203,0.017083118998628244
History Window,LDA,27,0.02717391304347826,0.03597122302158273,0.9849584314479312,0.03095975232198142,0.6689585921973598,0.023763728913622495,0.01568809251690207,0.028911608367626872,-0.0057495284636487785,0.006974236968449965,0.0013323045267489507,0.0005009002057613454,0.00022783779149524453,0.01599472736625518,0.025314857681755877,0.043689771947873844,0.013919967421124868
SEA,LDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011913979607680814,0.0008705553542777799,-0.0007271880337456071,0.0005941721442989766,0.009832306816417447,0.00019719476217592292,0.0008959163604368659,0.012793851249935307,0.03267532736400811,0.009094249780032126
AWE,LDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024115211427979854,0.00688784224419019,0.0026287459241239207,0.00012576988768691065,0.02136742404637435,0.0029775891517000775,-0.002367889860773387,0.008277004295843837,0.05260649034729041,0.02861032037679203
Sliding Window,LDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021444024636406066,-0.0003897313803632674,-3.467729413584308e-05,0.006054034470265557,0.00024791677449413906,-0.0005719165674653581,-0.000532581129341092,0.02627969566792616,0.05345271983851767,0.03273277780653179
History Window,LDA,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020624708866000742,0.00025050463226541366,0.0021732829563687384,0.004151959008332895,0.0013617307592774575,1.6044718182284257e-05,-0.007912116350085308,0.02718958646032823,0.05593137001190411,0.022088401221468913
SEA,LDA,14,0.07853403141361257,0.04672897196261682,0.9750891518941547,0.05859374999999999,0.6493224118973384,0.04842286373353951,0.039500598975427584,0.01363563531485341,-0.0015878865566415045,-0.0010110559205254832,-0.0008652459541740098,0.023057202371414863,0.0009020990225925507,0.0007194359878224699,0.02065854830956577,0.04388879987181542,0.024856593494632317
AWE,LDA,14,0.08108108108108109,0.04672897196261682,0.9753992454390408,0.05928853754940711,0.6451220107177682,0.049608014584155494,0.03971741463384723,0.007790418202211091,-0.0032142284890242846,-0.0066575869251723095,-0.002755968594776559,0.02364685146611114,-0.0009742028521070756,-0.004472039737221633,0.011685627303316704,0.03933344015382145,0.015361320301233694
