Scenario,Model,Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9
Sliding Window,GBDT,16,0.5537037037037037,0.6242171189979123,0.9819429551790693,0.5868498527968596,0.9734314588071209,0.5787380938911276,0.6792603011119502,0.004692658135115968,0.09654695405324969,0.019860293949314343,0.0003726448570316565,0.16501161832375635,0.128440225727433,0.015187209541906065,0.022720576452004336,0.03215562830521277,0.01001030196195143
History Window,GBDT,16,0.5136518771331058,0.6283924843423799,0.9801415397812567,0.5652582159624412,0.9735391980797269,0.5581585750383703,0.6742076752972378,0.004079634165884483,0.08623732286348754,0.014868020420777884,0.0001345550697099185,0.1389050731439298,0.11399178132368767,0.01759140129575787,0.030827590943430773,0.04315697900689086,0.009336324717840716
SEA,GBDT,17,0.6453900709219859,0.29354838709677417,0.993846928038794,0.4035476718403547,0.9639492274354066,0.4327127803806824,0.3978350687465059,0.007746261566154255,0.11849521227679445,0.023488434935342806,7.7144015236974e-05,0.10829951926639085,0.16354557380764553,0.013502294707571827,0.028802175722734736,0.07451074568189639,0.008782257748179267
AWE,GBDT,17,0.676923076923077,0.2838709677419355,0.9939612974061027,0.39999999999999997,0.9665018266292523,0.43596212540164725,0.3887960500329505,0.006537105399645205,0.11404121320949609,0.02156576200417535,0.0001691066548699105,0.09597299523624805,0.15801203795311214,0.016118435676274044,0.029077322710413543,0.07168426741515246,0.007792242885970624
Sliding Window,GBDT,17,0.4397905759162304,0.5419354838709678,0.9918569010476234,0.4855491329479769,0.9785272597291417,0.4841594242851645,0.5316953963243181,0.00497273808953067,0.11579809188418806,0.024117921382839125,0.000260415531661784,0.15531234609333117,0.18237607925349003,0.01772869713782632,0.021139944473742678,0.04048705331653892,0.022529800689501854
History Window,GBDT,17,0.44591029023746703,0.5451612903225806,0.991971270414932,0.4905660377358491,0.9794152705610977,0.48905817325813394,0.5469115539410402,0.005040511504046874,0.09411029414969437,0.020454975353140958,0.00019425473215344268,0.14891213863258967,0.1278612366577901,0.018123526309596037,0.02235712013110127,0.0485385349610576,0.015855710182574322
SEA,GBDT,18,0.8482758620689655,0.33560709413369716,0.9791527619645872,0.48093841642228746,0.9668853182994894,0.5260440898308991,0.6152632847974184,0.006523413111342346,0.13138137356919874,0.015191259105098864,0.00013194588969820398,0.0636845993756503,0.06664838709677415,0.016245993756503617,0.02695889698231,0.08618324661810609,0.009920915712799206
AWE,GBDT,18,0.8206521739130435,0.20600272851296045,0.975854893800793,0.32933478735005456,0.9681310061228854,0.40404361479321715,0.6018533344759907,0.006478459937565062,0.12056514047866809,0.013977523413111337,0.00018990634755455815,0.05065900104058276,0.055221644120707625,0.018748699271592017,0.030696462018730487,0.08773943808532773,0.0083418314255983
Sliding Window,GBDT,18,0.7123834886817576,0.7298772169167803,0.983746221192729,0.7210242587601078,0.9826451608491369,0.7127104111478931,0.8048875317354176,0.005652341311134235,0.09681592091571281,0.013163579604578545,0.00034578563995837366,0.11021331945889697,0.07353288241415197,0.01147814776274716,0.022119146722164397,0.06349427679500515,0.012473569198751288
History Window,GBDT,18,0.6421188630490956,0.6780354706684857,0.9798594479996859,0.6595885865958859,0.9798257360604344,0.6494745216716492,0.7491618024403808,0.010644120707596261,0.10072060353798122,0.012790530697190428,0.00029281997918835235,0.13598178980228928,0.05402965660770034,0.01788563995837671,0.02514682622268465,0.052456919875130056,0.01774464099895945
SEA,GBDT,19,0.7922077922077922,0.6039603960396039,0.9947809878844361,0.6853932584269663,0.9621513484964077,0.6892078817524788,0.6908145164499435,0.003662293477067191,0.08131076571454092,0.01675143172482587,1.3177265866182174e-05,0.06516122608130812,0.1253387841552683,0.009933276132584079,0.029791359957117968,0.12035911771876957,0.006730511884665358
AWE,GBDT,19,0.8413793103448276,0.6039603960396039,0.9952003727865797,0.7031700288184437,0.9619524717077974,0.7106241736003915,0.6872912022464999,0.0035486116410349045,0.07344209540861621,0.015947022924348,4.740465559505136e-05,0.06375118418579198,0.10967525856661867,0.009998120192298687,0.02855342283203268,0.11365657960613378,0.0068703062969835745
